"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_a","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a","k_ribo_AA","k_ribo_a_AA","k_ribo_AA_a"
"9015",9.26246391163869e-05,3875986.61060865,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","0.1","1000.0","0.1"
"9016",9.26250563491347e-05,3876003.94265921,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","0.1","1000.0","1.0"
"9017",9.26292255721701e-05,3876177.1597698,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","0.1","1000.0","10.0"
"9018",9.26706572471406e-05,3877898.29300722,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","0.1","1000.0","100.0"
"9019",9.30612131014902e-05,3894120.37634251,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","0.1","1000.0","1000.0"
"9020",-100000000.715144,138528494.304099,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","0.1","0.1"
"9021",-100000000.715144,138528495.807557,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","0.1","1.0"
"9022",9.20017154330859e-09,3850097.60068579,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","0.1","10.0"
"9023",9.20750812718076e-09,3853147.93562267,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","0.1","100.0"
"9024",-100000000.715149,138530164.633007,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","0.1","1000.0"
"9025",-100000000.715144,138528492.221384,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1.0","0.1"
"9026",-100000000.715144,138528493.724835,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1.0","1.0"
"9027",9.20027903825914e-08,3850142.31994909,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1.0","10.0"
"9028",9.20758221039935e-08,3853178.70763419,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1.0","100.0"
"9029",9.25576637629609e-08,3873201.54030345,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1.0","1000.0"
"9030",9.20032767957303e-07,3850162.5661002,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","10.0","0.1"
"9031",9.20041841547425e-07,3850200.29030518,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","10.0","1.0"
"9032",9.20127815000332e-07,3850557.79981387,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","10.0","10.0"
"9033",9.2083100801327e-07,3853481.38699613,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","10.0","100.0"
"9034",9.25626545511201e-07,3873408.86671731,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","10.0","1000.0"
"9035",9.20851595769405e-06,3853567.14717276,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","100.0","0.1"
"9036",9.20857872661659e-06,3853593.23643006,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","100.0","1.0"
"9037",9.20920056330531e-06,3853851.7332241,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","100.0","10.0"
"9038",9.21498341388303e-06,3856255.4084307,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","100.0","100.0"
"9039",9.26118988428431e-06,3875454.95542405,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","100.0","1000.0"
"9040",9.26246391163869e-05,3875986.61060865,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1000.0","0.1"
"9041",9.26250563491347e-05,3876003.94265921,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1000.0","1.0"
"9042",9.26292255721701e-05,3876177.1597698,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1000.0","10.0"
"9043",9.26706572471406e-05,3877898.29300722,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1000.0","100.0"
"9044",9.30612131014902e-05,3894120.37634251,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1.0","1000.0","1000.0"
"9045",-100000000.715144,138528494.304099,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","0.1","0.1"
"9046",-100000000.715144,138528495.807557,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","0.1","1.0"
"9047",9.20017154330859e-09,3850097.60068579,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","0.1","10.0"
"9048",9.20750812718076e-09,3853147.93562267,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","0.1","100.0"
"9049",-100000000.715149,138530164.633007,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","0.1","1000.0"
"9050",-100000000.715144,138528492.221384,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1.0","0.1"
"9051",-100000000.715144,138528493.724835,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1.0","1.0"
"9052",9.20027903825914e-08,3850142.31994909,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1.0","10.0"
"9053",9.20758221039935e-08,3853178.70763419,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1.0","100.0"
"9054",9.25576637629609e-08,3873201.54030345,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1.0","1000.0"
"9055",9.20032767957303e-07,3850162.5661002,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","10.0","0.1"
"9056",9.20041841547425e-07,3850200.29030518,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","10.0","1.0"
"9057",9.20127815000332e-07,3850557.79981387,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","10.0","10.0"
"9058",9.2083100801327e-07,3853481.38699613,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","10.0","100.0"
"9059",9.25626545511201e-07,3873408.86671731,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","10.0","1000.0"
"9060",9.20851595769405e-06,3853567.14717276,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","100.0","0.1"
"9061",9.20857872661659e-06,3853593.23643006,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","100.0","1.0"
"9062",9.20920056330531e-06,3853851.7332241,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","100.0","10.0"
"9063",9.21498341388303e-06,3856255.4084307,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","100.0","100.0"
"9064",9.26118988428431e-06,3875454.95542405,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","100.0","1000.0"
"9065",9.26246391163869e-05,3875986.61060865,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1000.0","0.1"
"9066",9.26250563491347e-05,3876003.94265921,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1000.0","1.0"
"9067",9.26292255721701e-05,3876177.1597698,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1000.0","10.0"
"9068",9.26706572471406e-05,3877898.29300722,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1000.0","100.0"
"9069",9.30612131014902e-05,3894120.37634251,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","10.0","1000.0","1000.0"
"9070",-100000000.715144,138528494.304099,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","0.1","0.1"
"9071",-100000000.715144,138528495.807557,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","0.1","1.0"
"9072",9.20017154330859e-09,3850097.60068579,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","0.1","10.0"
"9073",9.20750812718076e-09,3853147.93562267,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","0.1","100.0"
"9074",-100000000.715149,138530164.633007,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","0.1","1000.0"
"9075",-100000000.715144,138528492.221384,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1.0","0.1"
"9076",-100000000.715144,138528493.724835,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1.0","1.0"
"9077",9.20027903825914e-08,3850142.31994909,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1.0","10.0"
"9078",9.20758221039935e-08,3853178.70763419,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1.0","100.0"
"9079",9.25576637629609e-08,3873201.54030345,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1.0","1000.0"
"9080",9.20032767957303e-07,3850162.5661002,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","10.0","0.1"
"9081",9.20041841547425e-07,3850200.29030518,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","10.0","1.0"
"9082",9.20127815000332e-07,3850557.79981387,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","10.0","10.0"
"9083",9.2083100801327e-07,3853481.38699613,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","10.0","100.0"
"9084",9.25626545511201e-07,3873408.86671731,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","10.0","1000.0"
"9085",9.20851595769405e-06,3853567.14717276,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","100.0","0.1"
"9086",9.20857872661659e-06,3853593.23643006,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","100.0","1.0"
"9087",9.20920056330531e-06,3853851.7332241,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","100.0","10.0"
"9088",9.21498341388303e-06,3856255.4084307,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","100.0","100.0"
"9089",9.26118988428431e-06,3875454.95542405,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","100.0","1000.0"
"9090",9.26246391163869e-05,3875986.61060865,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1000.0","0.1"
"9091",9.26250563491347e-05,3876003.94265921,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1000.0","1.0"
"9092",9.26292255721701e-05,3876177.1597698,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1000.0","10.0"
"9093",9.26706572471406e-05,3877898.29300722,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1000.0","100.0"
"9094",9.30612131014902e-05,3894120.37634251,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","100.0","1000.0","1000.0"
"9095",-100000000.715144,138528494.304099,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","0.1","0.1"
"9096",-100000000.715144,138528495.807557,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","0.1","1.0"
"9097",9.20017154330859e-09,3850097.60068579,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","0.1","10.0"
"9098",9.20750812718076e-09,3853147.93562267,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","0.1","100.0"
"9099",-100000000.715149,138530164.633007,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","0.1","1000.0"
"9100",-100000000.715144,138528492.221384,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1.0","0.1"
"9101",-100000000.715144,138528493.724835,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1.0","1.0"
"9102",9.20027903825914e-08,3850142.31994909,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1.0","10.0"
"9103",9.20758221039935e-08,3853178.70763419,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1.0","100.0"
"9104",9.25576637629609e-08,3873201.54030345,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1.0","1000.0"
"9105",9.20032767957303e-07,3850162.5661002,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","10.0","0.1"
"9106",9.20041841547425e-07,3850200.29030518,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","10.0","1.0"
"9107",9.20127815000332e-07,3850557.79981387,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","10.0","10.0"
"9108",9.2083100801327e-07,3853481.38699613,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","10.0","100.0"
"9109",9.25626545511201e-07,3873408.86671731,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","10.0","1000.0"
"9110",9.20851595769405e-06,3853567.14717276,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","100.0","0.1"
"9111",9.20857872661659e-06,3853593.23643006,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","100.0","1.0"
"9112",9.20920056330531e-06,3853851.7332241,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","100.0","10.0"
"9113",9.21498341388303e-06,3856255.4084307,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","100.0","100.0"
"9114",9.26118988428431e-06,3875454.95542405,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","100.0","1000.0"
"9115",9.26246391163869e-05,3875986.61060865,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1000.0","0.1"
"9116",9.26250563491347e-05,3876003.94265921,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1000.0","1.0"
"9117",9.26292255721701e-05,3876177.1597698,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1000.0","10.0"
"9118",9.26706572471406e-05,3877898.29300722,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1000.0","100.0"
"9119",9.30612131014902e-05,3894120.37634251,"0.1","0.1","0.1","0.1","10.0","1000.0","10.0","1000.0","1000.0","1000.0"
"9120",-100000000.715144,138528494.3041,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","0.1","0.1"
"9121",-100000000.715144,138528495.80756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","0.1","1.0"
"9122",9.20040400546238e-09,3850105.21949976,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","0.1","10.0"
"9123",9.20773314933814e-09,3853152.23832951,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","0.1","100.0"
"9124",9.25593794374129e-09,3873183.47278824,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","0.1","1000.0"
"9125",9.1996462822946e-08,3849790.08814607,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1.0","0.1"
"9126",9.19973823379772e-08,3849828.34346624,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1.0","1.0"
"9127",9.20063285394869e-08,3850200.19872636,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1.0","10.0"
"9128",9.20789648741729e-08,3853220.01584222,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1.0","100.0"
"9129",9.25604653080881e-08,3873228.61993993,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1.0","1000.0"
"9130",9.20166513224816e-07,3850629.4845495,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","10.0","0.1"
"9131",9.20174684425436e-07,3850663.46358476,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","10.0","1.0"
"9132",9.20254706833885e-07,3850996.20229476,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","10.0","10.0"
"9133",9.20940870729593e-07,3853848.84052398,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","10.0","100.0"
"9134",9.25711111609109e-07,3873671.32520325,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","10.0","1000.0"
"9135",9.21624635287561e-06,3856692.99440415,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","100.0","0.1"
"9136",9.21630431294116e-06,3856717.08569616,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","100.0","1.0"
"9137",9.21687997201085e-06,3856956.35302078,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","100.0","10.0"
"9138",9.22231839780618e-06,3859216.79095997,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","100.0","100.0"
"9139",9.26683714268539e-06,3877713.88945458,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","100.0","1000.0"
"9140",9.3017781371833e-05,3892240.19728869,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1000.0","0.1"
"9141",9.30181258521658e-05,3892254.50321756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1000.0","1.0"
"9142",9.3021569209223e-05,3892397.50251536,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1000.0","10.0"
"9143",9.30558606611476e-05,3893821.38102721,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1000.0","100.0"
"9144",9.33846685451675e-05,3907473.67107772,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","0.1","1000.0","1000.0"
"9145",-100000000.715144,138528494.3041,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","0.1","0.1"
"9146",-100000000.715144,138528495.80756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","0.1","1.0"
"9147",9.20040400546238e-09,3850105.21949976,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","0.1","10.0"
"9148",9.20773314933814e-09,3853152.23832951,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","0.1","100.0"
"9149",9.25593794374129e-09,3873183.47278824,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","0.1","1000.0"
"9150",9.1996462822946e-08,3849790.08814607,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1.0","0.1"
"9151",9.19973823379772e-08,3849828.34346624,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1.0","1.0"
"9152",9.20063285394869e-08,3850200.19872636,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1.0","10.0"
"9153",9.20789648741729e-08,3853220.01584222,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1.0","100.0"
"9154",9.25604653080881e-08,3873228.61993993,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1.0","1000.0"
"9155",9.20166513224816e-07,3850629.4845495,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","10.0","0.1"
"9156",9.20174684425436e-07,3850663.46358476,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","10.0","1.0"
"9157",9.20254706833885e-07,3850996.20229476,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","10.0","10.0"
"9158",9.20940870729593e-07,3853848.84052398,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","10.0","100.0"
"9159",9.25711111609109e-07,3873671.32520325,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","10.0","1000.0"
"9160",9.21624635287561e-06,3856692.99440415,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","100.0","0.1"
"9161",9.21630431294116e-06,3856717.08569616,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","100.0","1.0"
"9162",9.21687997201085e-06,3856956.35302078,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","100.0","10.0"
"9163",9.22231839780618e-06,3859216.79095997,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","100.0","100.0"
"9164",9.26683714268539e-06,3877713.88945458,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","100.0","1000.0"
"9165",9.3017781371833e-05,3892240.19728869,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1000.0","0.1"
"9166",9.30181258521658e-05,3892254.50321756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1000.0","1.0"
"9167",9.3021569209223e-05,3892397.50251536,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1000.0","10.0"
"9168",9.30558606611476e-05,3893821.38102721,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1000.0","100.0"
"9169",9.33846685451675e-05,3907473.67107772,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","1.0","1000.0","1000.0"
"9170",-100000000.715144,138528494.3041,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","0.1","0.1"
"9171",-100000000.715144,138528495.80756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","0.1","1.0"
"9172",9.20040400546238e-09,3850105.21949976,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","0.1","10.0"
"9173",9.20773314933814e-09,3853152.23832951,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","0.1","100.0"
"9174",9.25593794374129e-09,3873183.47278824,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","0.1","1000.0"
"9175",9.1996462822946e-08,3849790.08814607,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1.0","0.1"
"9176",9.19973823379772e-08,3849828.34346624,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1.0","1.0"
"9177",9.20063285394869e-08,3850200.19872636,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1.0","10.0"
"9178",9.20789648741729e-08,3853220.01584222,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1.0","100.0"
"9179",9.25604653080881e-08,3873228.61993993,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1.0","1000.0"
"9180",9.20166513224816e-07,3850629.4845495,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","10.0","0.1"
"9181",9.20174684425436e-07,3850663.46358476,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","10.0","1.0"
"9182",9.20254706833885e-07,3850996.20229476,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","10.0","10.0"
"9183",9.20940870729593e-07,3853848.84052398,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","10.0","100.0"
"9184",9.25711111609109e-07,3873671.32520325,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","10.0","1000.0"
"9185",9.21624635287561e-06,3856692.99440415,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","100.0","0.1"
"9186",9.21630431294116e-06,3856717.08569616,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","100.0","1.0"
"9187",9.21687997201085e-06,3856956.35302078,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","100.0","10.0"
"9188",9.22231839780618e-06,3859216.79095997,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","100.0","100.0"
"9189",9.26683714268539e-06,3877713.88945458,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","100.0","1000.0"
"9190",9.3017781371833e-05,3892240.19728869,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1000.0","0.1"
"9191",9.30181258521658e-05,3892254.50321756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1000.0","1.0"
"9192",9.3021569209223e-05,3892397.50251536,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1000.0","10.0"
"9193",9.30558606611476e-05,3893821.38102721,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1000.0","100.0"
"9194",9.33846685451675e-05,3907473.67107772,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","10.0","1000.0","1000.0"
"9195",-100000000.715144,138528494.3041,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","0.1","0.1"
"9196",-100000000.715144,138528495.80756,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","0.1","1.0"
"9197",9.20040400546238e-09,3850105.21949976,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","0.1","10.0"
"9198",9.20773314933814e-09,3853152.23832951,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","0.1","100.0"
"9199",9.25593794374129e-09,3873183.47278824,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","0.1","1000.0"
"9200",9.1996462822946e-08,3849790.08814607,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","1.0","0.1"
"9201",9.19973823379772e-08,3849828.34346624,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","1.0","1.0"
"9202",9.20063285394869e-08,3850200.19872636,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","1.0","10.0"
"9203",9.20789648741729e-08,3853220.01584222,"0.1","0.1","0.1","0.1","10.0","1000.0","100.0","100.0","1.0","100.0"
